file,config,alpha,rep,vehicle,role,mean,std,min,max,count
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,67,relay,0.91563385779373,0.77364358386523,0.18853299264998,4.3258119567358,170.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,68,relay,0.72140337598624,0.36515794563211,0.20021324199979,2.1418917446311,196.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,69,relay,0.99094527664248,0.95151033305021,0.12589109894809,3.758192076782,155.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,70,relay,0.80423839902899,0.52801700923968,0.19044687763041,3.1963375702793,63.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,71,relay,0.45689776686958,0.35651903308198,0.15060309326095,1.6186522872901,107.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,72,relay,1.6253023754844,1.3488952451603,0.22654260239355,3.9155083564687,104.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,73,relay,1.027860748436,0.69913622930576,0.072064584885432,2.8886335979663,143.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,74,relay,0.99630365677868,0.88060828345399,0.01610415969229,2.8757841044598,212.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,75,relay,0.80223893652067,0.69713420924091,0.12710756349249,3.5442116654807,123.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,76,relay,1.0115473131732,1.1721093464747,0.1487144167365,4.4012810460983,164.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,77,relay,1.2042063677267,1.1021049957367,0.22023330374217,3.4623433901848,120.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,78,relay,1.7703894473789,2.6700581217394,0.18355027442175,9.633057613666,212.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,79,relay,1.0940292647507,1.0890493729997,0.14586719229137,4.1533218251242,121.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,80,relay,0.68173092008919,0.60622363769098,0.13989808599251,3.2704111209604,125.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,81,relay,0.66108888103334,0.67164478077551,0.07959623448621,4.3506935339528,74.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,82,relay,1.1845387331804,0.94523828993958,0.20772980738116,2.6939312786054,120.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,83,relay,1.2596647697011,0.8273734268091,0.34047435828998,2.5998595021934,126.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,84,relay,1.4124332985209,1.1798381741822,0.15170978705124,3.7534119438346,134.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,85,relay,0.91116929940418,0.98200719470703,0.11971837304826,3.0478765099376,86.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,86,relay,0.92279170048828,0.88912483773197,0.19444914051,3.2353607123218,103.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,87,relay,1.1111370558659,1.1759638708207,0.18182868891222,4.9379731675095,180.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,88,relay,0.7188234156119,0.63994704104408,0.081950703641517,3.9973029878166,136.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,89,relay,0.86454164971928,0.98394106680267,0.04653126416283,3.4270821985913,74.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,90,relay,1.1102048685386,0.90104452716972,0.067903029983611,2.7872069183414,101.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,91,relay,0.87903732527854,0.91764989922161,0.20747696120988,2.9517896532035,129.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,92,relay,0.62509560469105,0.33301172079597,0.11231458682874,1.3050535336829,143.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,93,relay,1.0223055474657,0.94347919390439,0.03090721475742,4.7496549839555,213.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,94,relay,0.60073201789888,0.46738572930188,0.065070906266435,2.0745706079621,139.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,95,relay,0.47654571045388,0.14391724620549,0.14536185537907,0.84688269785428,132.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,96,relay,0.6038583545945,0.39981821567769,0.1066889089941,1.9789579140293,184.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,97,relay,0.64107580584323,0.44851026047696,0.14262424449863,3.5686517112523,148.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,98,relay,0.75246863637474,0.86943713699804,0.20067243545634,3.9419687196572,248.0
UFRPLS-100veh-a01-e100-rep2-#0.sca,UFRPLS-100veh-a01,0.1,2,99,destination,nan,nan,nan,nan,0.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,0,eavesdropper,nan,nan,nan,nan,0.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,1,source,0.48773401411695,0.2126019233168,0.038720781857126,1.8596577890967,1570.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,2,relay,0.67173755467835,0.69114423530559,0.043106957996564,3.533844765023,300.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,3,relay,0.64495910314223,0.59714154400373,0.0083852651550558,3.0475519856411,287.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,4,relay,0.63406059230824,0.49126571554575,0.065226917396984,1.9527687255704,98.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,5,relay,0.50195781280447,0.44294404661814,0.010961561891364,2.7945253557887,246.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,6,relay,0.47595902229462,0.28081082338599,0.11919454337852,1.406814145232,154.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,7,relay,0.73322577580302,0.80295827101403,0.049096827104954,4.4425061748623,337.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,8,relay,0.68135030523639,0.52236701216585,0.064773878907722,2.6330917173764,483.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,9,relay,1.1710071210298,0.97727770728572,0.010693286056807,4.0807394749372,948.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,10,relay,0.5671894505928,0.59110416163104,0.056136484189551,5.9240363149994,584.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,11,relay,0.98238590249609,0.83823563772261,0.035813324313132,4.0770238172372,489.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,12,relay,0.72011673322741,0.71343214107204,0.0042092230311894,4.0061484709697,1056.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,13,relay,0.71380419910875,0.96971047205444,0.040352709898428,4.4113695144001,570.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,14,relay,0.6747943077843,0.39859358727167,0.16025296902291,1.2401317016813,93.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,15,relay,1.0901699050828,0.83296282856843,0.068084971314548,3.8952158197602,279.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,16,relay,1.0924154657195,1.2228223832791,0.062143843708562,3.7650049436489,278.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,17,relay,0.3728983433179,0.21597983508614,0.047036068327486,0.90487552061694,103.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,18,relay,0.73628489004324,0.78082429603055,0.016989641159789,4.9031385078054,441.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,19,relay,0.52997329620105,0.31223126385575,0.21274229214902,1.4300172982183,72.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,20,relay,0.3662141800914,0.16250006047491,0.21193023770716,0.63690038964288,64.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,21,relay,0.32521941479026,0.20410362100608,0.15204053781844,0.76850405397858,101.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,22,relay,0.43488293636475,0.20890763608,0.16181137778525,0.99775821858177,58.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,23,relay,0.48108861008908,0.30466922060176,0.096421461578764,1.271277466863,81.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,24,relay,0.60136644438282,0.49672352190257,0.21886773631906,1.7055773202863,80.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,25,relay,0.34848518924094,0.046316713186985,0.30511536542306,0.45846821060194,33.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,26,relay,0.45233746115437,0.20701339334408,0.14231716121879,0.93495625666473,143.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,27,relay,0.70305584845428,0.51574274285255,0.12023376379061,1.7291484806498,112.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,28,relay,1.0333520307224,1.0573636849983,0.15235941492579,3.4854094818446,110.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,29,relay,0.70852674386086,0.58565761717942,0.075574457977481,2.3164741099049,93.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,30,relay,0.37551431903128,0.23729623849924,0.18722290818511,1.7206595110671,55.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,31,relay,0.4414901387023,0.34170049339345,0.2416654082293,2.5285762068771,81.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,32,relay,1.6597728257467,1.5377766157043,0.12870325024828,4.6586492877928,94.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,33,relay,1.1284324049369,0.88475095044474,0.17968655910135,2.5780463108434,71.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,34,relay,0.99492546234282,0.85414149633296,0.18318431482705,2.8523465070902,83.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,35,relay,0.40059395766246,0.18486237991678,0.21737999994544,1.5324209035688,91.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,36,relay,0.54383302204042,0.44118801516013,0.027877784361202,1.7320256905969,57.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,37,relay,0.45607371944296,0.36604838413968,0.073082199627656,2.359801190985,61.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,38,relay,1.1744018001671,0.94079183178145,0.091272793757589,3.1078688297185,89.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,39,relay,1.4965950503416,1.2144575363511,0.11509777545445,3.0548046712907,55.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,40,relay,1.315498110669,1.1199918286952,0.21113991057973,3.7947155886621,89.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,41,relay,0.90706018850319,0.58665919511212,0.17797610093324,2.1488268956268,82.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,42,relay,1.3075431998405,1.1136664082678,0.21487249988918,3.8235535834988,37.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,43,relay,1.2746124807609,0.89369611421108,0.29450768989516,3.9987514368266,91.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,44,relay,0.68049939377446,0.52294901988089,0.13658328975559,1.9409439874045,116.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,45,relay,1.0124357460531,0.86068949293175,0.14319670365855,3.0537419440804,143.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,46,relay,0.67089149236866,0.5585486832214,0.091844668108855,4.1710501562467,120.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,47,relay,0.6015142418072,0.60530880374635,0.089348386854233,3.8182396356685,92.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,48,relay,1.1670136062887,1.0763644839451,0.15000024929761,2.9171528513576,101.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,49,relay,0.88289602801264,0.75563385915844,0.16826453928517,3.0246970696108,54.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,50,relay,1.398179873893,1.4893603204409,0.16427960683107,4.5509294428139,104.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,51,relay,1.0285882607816,0.6649108567215,0.21746519782066,2.6676742806655,112.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,52,relay,0.79624862021757,0.84315056533477,0.088126756762286,2.8626792095798,125.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,53,relay,0.77981091199992,0.76822577361628,0.024934362743267,4.534338748576,108.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,54,relay,2.0135883111024,1.2826541187246,0.037909516040351,4.5772420531705,121.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,55,relay,0.76715076482649,0.80153070699109,0.14357030810354,3.0459269007023,101.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,56,relay,1.1756941929265,1.1038180945428,0.22415616376986,3.3593458031141,117.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,57,relay,1.2198932583797,1.1380198683332,0.28010387731516,3.8295006669097,125.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,58,relay,0.4088588986362,0.29752786511153,0.152911066931,1.8169160679838,53.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,59,relay,1.4352141681761,1.5748649122323,0.14312905485286,4.6832750635506,62.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,60,relay,0.53729827996835,0.59046113477208,0.11453239918671,3.4278779933195,37.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,61,relay,1.2183051067296,0.85164375561067,0.28263594372144,2.3995518193069,111.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,62,relay,1.5580823853364,1.3962079506426,0.11556847237754,3.4030198870933,64.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,63,relay,1.1281074991154,1.226702710801,0.29749120204217,4.458947173642,71.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,64,relay,1.2678816399138,0.99847886111745,0.25339126369681,3.9407353289341,72.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,65,relay,2.2567635254913,1.495400126522,0.26015038852854,4.1041882711255,100.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,66,relay,1.6370605105903,1.3558424115307,0.14659183137667,3.9999777314489,88.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,67,relay,2.0210143627567,1.5262242175863,0.20108441222676,3.8715021560551,88.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,68,relay,0.6020007261282,0.61548029695658,0.045212777270613,3.500599836547,34.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,69,relay,0.48492649040106,0.46810170687404,0.12122666339999,3.0396324682616,65.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,70,relay,1.452928418326,0.8064704161204,0.23576122742382,2.884497091489,50.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,71,relay,1.7548054372476,1.4405649552464,0.21405968956663,3.5914269963692,65.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,72,relay,1.5807152078998,1.2753089493842,0.12104957764085,3.3795781699414,108.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,73,relay,2.0670949767005,1.1197223035515,0.1350537293179,4.0276672057832,118.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,74,relay,2.4042989261431,1.0078964850935,0.090881193928674,3.3041760589723,113.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,75,relay,1.9203129504524,0.85970127292079,0.31616860531511,3.2168836346891,47.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,76,relay,1.0047357488844,1.0797361090135,0.23071141921373,3.0448343766044,65.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,77,relay,2.7293570864864,0.59423867538759,0.25035639949466,3.3655097634411,125.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,78,relay,1.4896631308792,1.229464102744,0.12330754071571,3.1448514440712,144.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,79,relay,2.0952593147099,1.3781539916348,0.04991770663505,3.8985240889593,189.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,80,relay,0.54139774003361,0.40154619936458,0.11840039912953,1.8589556529031,79.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,81,relay,1.1350149201304,0.98956300158484,0.23843322808945,2.5161102208637,50.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,82,relay,1.012163306068,0.79541386351558,0.28898881557441,2.4890550889373,80.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,83,relay,1.7947960171664,0.82648247782754,0.23655584995689,2.6313100807917,163.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,84,relay,1.0624600917572,0.83836163352555,0.09900002835473,2.4969830367293,214.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,85,relay,1.5159376039218,0.9138957622513,0.14850218048283,2.6149487625597,218.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,86,relay,1.4392935874402,0.86343601426332,0.1234033587648,2.5045180376118,213.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,87,relay,1.6059301634359,0.93540599880813,0.091232000571502,2.8318153704157,250.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,88,relay,0.53127656873468,0.38807141005718,0.038826636864634,1.7806685689766,58.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,89,relay,1.2007015460477,0.90307273795116,0.34884467317554,3.9797570820223,80.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,90,relay,1.2018797468044,1.2623298398846,0.012438755178017,5.2313396578346,741.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,91,relay,0.76763002241218,0.40975434179077,0.17328132275053,1.5275604950395,75.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,92,relay,0.3579469246053,0.18891207841828,0.033900720615087,1.8350272181893,338.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,93,relay,0.68732199108452,0.45478658343036,0.097448074285417,2.264509461677,149.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,94,relay,0.38767375446635,0.15284588176584,0.25771565961361,0.75682742409304,78.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,95,relay,0.83542277576435,0.38690728642676,0.16642317715526,1.4239378017288,57.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,96,relay,0.91275586282154,0.50131964455537,0.24399752391727,1.8671175326128,50.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,97,relay,0.4011010625101,0.11337751843664,0.02938142803071,0.58894866358502,46.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,98,relay,1.2519083597649,1.0612730195349,0.065176018191558,3.2663666059726,97.0
UFRPLS-100veh-a01-e300-rep3-#0.sca,UFRPLS-100veh-a01,0.1,3,99,destination,nan,nan,nan,nan,0.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,0,eavesdropper,nan,nan,nan,nan,0.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,1,source,1.6677856347694,0.65758044796303,0.08621837891954,5.1417774237639,2413.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,2,relay,1.5451661020094,0.84338662896846,0.03915297711891,4.7203145837945,268.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,3,relay,0.89965229276553,0.5499097287006,0.11429378988043,2.9023529286,273.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,4,relay,1.7850582940208,1.0945252493823,0.07529181071255,3.0464795989833,185.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,5,relay,0.63293560566346,0.65455960129628,0.25253292620953,3.1911284547501,100.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,6,relay,0.72106683432169,0.61452422167442,0.011757769307167,2.0363051254917,146.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,7,relay,0.73065723350621,0.35690320316941,0.045869176126729,1.6053517259955,199.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,8,relay,0.67235846028912,0.32412880459362,0.12313513420276,1.3005950933712,207.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,9,relay,0.68594801607757,0.53409402620396,0.096863662020631,2.0315553956675,304.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,10,relay,0.43529732266915,0.24215532410068,0.092820409947898,1.1833103138368,360.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,11,relay,0.53028365445579,0.55199083413296,0.12043653687149,2.3912276624227,214.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,12,relay,0.3897174567522,0.13583244002322,0.030029664326499,0.90975665815967,214.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,13,relay,0.6711959394483,0.40668356296107,0.14832631413773,1.528523821618,159.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,14,relay,0.51498044697825,0.37624669452356,0.14519252618032,3.813182425594,292.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,15,relay,0.46055810687099,0.33668579631768,0.059400433475716,2.9058189512497,262.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,16,relay,0.50067268162439,0.3581937000698,0.14259938390945,2.9359810464962,247.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,17,relay,0.467594035185,0.37475784252559,0.13873248847684,1.7368040339896,151.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,18,relay,0.70197401606093,0.56911558112571,0.23181449907195,2.4014298957584,126.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,19,relay,0.43013370690826,0.23744410588369,0.11872724140863,1.2883346446276,195.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,20,relay,0.56499853113228,0.42930704068881,0.0027281888668043,2.1390117247337,354.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,21,relay,0.59948343358901,0.61352625948804,0.082506136938633,2.5903663447812,188.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,22,relay,1.2941266677347,1.3815488193395,0.011074619871181,5.4431233578407,541.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,23,relay,1.7443082569707,1.4678071169943,0.099639606652154,5.1222504786197,219.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,24,relay,0.96843189506029,1.1526756690492,0.028325170524283,4.9045244962761,576.0
UFRPLS-100veh-a01-e500-rep1-#0.sca,UFRPLS-100veh-a01,0.1,1,25,relay,0.726302241781,0.75759013312792,0.0053699592183563,3.69335690644,703.0
