timestamp,rep,config,eav_pos_m,seed,status,scalar_file
2026-05-03T02:42:10,5,GPSRCS-80veh,900.0,5,OK,results\GPSRCS-80veh-e900-rep5-#0.sca
2026-05-03T02:44:46,5,GPSRCS-100veh,900.0,5,OK,results\GPSRCS-100veh-e900-rep5-#0.sca
2026-05-03T02:45:32,5,UFRPLS-20veh-a05,900.0,5,OK,results\UFRPLS-20veh-a05-e900-rep5-#0.sca
2026-05-03T02:47:10,5,UFRPLS-40veh-a05,900.0,5,OK,results\UFRPLS-40veh-a05-e900-rep5-#0.sca
2026-05-03T02:49:44,5,UFRPLS-60veh-a05,900.0,5,OK,results\UFRPLS-60veh-a05-e900-rep5-#0.sca
2026-05-03T02:53:36,5,UFRPLS-80veh-a05,900.0,5,OK,results\UFRPLS-80veh-a05-e900-rep5-#0.sca
2026-05-03T02:59:11,5,UFRPLS-100veh-a05,900.0,5,OK,results\UFRPLS-100veh-a05-e900-rep5-#0.sca
2026-05-03T02:59:52,5,UFRPLS-20veh-a03,900.0,5,OK,results\UFRPLS-20veh-a03-e900-rep5-#0.sca
2026-05-03T03:01:26,5,UFRPLS-40veh-a03,900.0,5,OK,results\UFRPLS-40veh-a03-e900-rep5-#0.sca
2026-05-03T03:03:44,5,UFRPLS-60veh-a03,900.0,5,OK,results\UFRPLS-60veh-a03-e900-rep5-#0.sca
2026-05-03T03:07:25,5,UFRPLS-80veh-a03,900.0,5,OK,results\UFRPLS-80veh-a03-e900-rep5-#0.sca
2026-05-03T03:12:47,5,UFRPLS-100veh-a03,900.0,5,OK,results\UFRPLS-100veh-a03-e900-rep5-#0.sca
2026-05-03T03:13:34,5,UFRPLS-20veh-a07,900.0,5,OK,results\UFRPLS-20veh-a07-e900-rep5-#0.sca
2026-05-03T03:15:13,5,UFRPLS-40veh-a07,900.0,5,OK,results\UFRPLS-40veh-a07-e900-rep5-#0.sca
2026-05-03T03:17:54,5,UFRPLS-60veh-a07,900.0,5,OK,results\UFRPLS-60veh-a07-e900-rep5-#0.sca
2026-05-03T03:21:49,5,UFRPLS-80veh-a07,900.0,5,OK,results\UFRPLS-80veh-a07-e900-rep5-#0.sca
2026-05-03T03:27:21,5,UFRPLS-100veh-a07,900.0,5,OK,results\UFRPLS-100veh-a07-e900-rep5-#0.sca
2026-05-03T03:28:03,5,UFRPLS-20veh-a01,900.0,5,OK,results\UFRPLS-20veh-a01-e900-rep5-#0.sca
2026-05-03T03:29:34,5,UFRPLS-40veh-a01,900.0,5,OK,results\UFRPLS-40veh-a01-e900-rep5-#0.sca
2026-05-03T03:31:52,5,UFRPLS-60veh-a01,900.0,5,OK,results\UFRPLS-60veh-a01-e900-rep5-#0.sca
2026-05-03T03:35:27,5,UFRPLS-80veh-a01,900.0,5,OK,results\UFRPLS-80veh-a01-e900-rep5-#0.sca
2026-05-03T03:40:35,5,UFRPLS-100veh-a01,900.0,5,OK,results\UFRPLS-100veh-a01-e900-rep5-#0.sca
2026-05-03T03:41:39,5,UFRPLS-20veh-a09,900.0,5,OK,results\UFRPLS-20veh-a09-e900-rep5-#0.sca
2026-05-03T03:43:15,5,UFRPLS-40veh-a09,900.0,5,OK,results\UFRPLS-40veh-a09-e900-rep5-#0.sca
2026-05-03T03:45:48,5,UFRPLS-60veh-a09,900.0,5,OK,results\UFRPLS-60veh-a09-e900-rep5-#0.sca
2026-05-03T03:49:32,5,UFRPLS-80veh-a09,900.0,5,OK,results\UFRPLS-80veh-a09-e900-rep5-#0.sca
2026-05-03T03:54:50,5,UFRPLS-100veh-a09,900.0,5,OK,results\UFRPLS-100veh-a09-e900-rep5-#0.sca
2026-05-03T03:55:07,5,GPSRCS-20veh-fast,900.0,5,OK,results\GPSRCS-20veh-fast-e900-rep5-#0.sca
2026-05-03T03:55:10,5,GPSRCS-40veh-fast,900.0,5,FAIL,results\GPSRCS-40veh-fast-e900-rep5-#0.sca
2026-05-03T03:56:15,5,GPSRCS-60veh-fast,900.0,5,OK,results\GPSRCS-60veh-fast-e900-rep5-#0.sca
2026-05-03T03:58:04,5,GPSRCS-80veh-fast,900.0,5,OK,results\GPSRCS-80veh-fast-e900-rep5-#0.sca
2026-05-03T03:58:31,5,GPSRCS-100veh-fast,900.0,5,FAIL,results\GPSRCS-100veh-fast-e900-rep5-#0.sca
2026-05-03T03:59:18,5,UFRPLS-20veh-a05-fast,900.0,5,OK,results\UFRPLS-20veh-a05-fast-e900-rep5-#0.sca
2026-05-03T03:59:21,5,UFRPLS-40veh-a05-fast,900.0,5,FAIL,results\UFRPLS-40veh-a05-fast-e900-rep5-#0.sca
2026-05-03T04:01:50,5,UFRPLS-60veh-a05-fast,900.0,5,OK,results\UFRPLS-60veh-a05-fast-e900-rep5-#0.sca
2026-05-03T04:05:36,5,UFRPLS-80veh-a05-fast,900.0,5,OK,results\UFRPLS-80veh-a05-fast-e900-rep5-#0.sca
2026-05-03T04:06:02,5,UFRPLS-100veh-a05-fast,900.0,5,FAIL,results\UFRPLS-100veh-a05-fast-e900-rep5-#0.sca
2026-05-03T04:06:47,5,UFRPLS-20veh-a03-fast,900.0,5,OK,results\UFRPLS-20veh-a03-fast-e900-rep5-#0.sca
2026-05-03T04:06:51,5,UFRPLS-40veh-a03-fast,900.0,5,FAIL,results\UFRPLS-40veh-a03-fast-e900-rep5-#0.sca
2026-05-03T04:09:14,5,UFRPLS-60veh-a03-fast,900.0,5,OK,results\UFRPLS-60veh-a03-fast-e900-rep5-#0.sca
2026-05-03T04:12:42,5,UFRPLS-80veh-a03-fast,900.0,5,OK,results\UFRPLS-80veh-a03-fast-e900-rep5-#0.sca
2026-05-03T04:13:07,5,UFRPLS-100veh-a03-fast,900.0,5,FAIL,results\UFRPLS-100veh-a03-fast-e900-rep5-#0.sca
2026-05-03T04:13:58,5,UFRPLS-20veh-a07-fast,900.0,5,OK,results\UFRPLS-20veh-a07-fast-e900-rep5-#0.sca
2026-05-03T04:14:01,5,UFRPLS-40veh-a07-fast,900.0,5,FAIL,results\UFRPLS-40veh-a07-fast-e900-rep5-#0.sca
2026-05-03T04:16:41,5,UFRPLS-60veh-a07-fast,900.0,5,OK,results\UFRPLS-60veh-a07-fast-e900-rep5-#0.sca
2026-05-03T04:20:42,5,UFRPLS-80veh-a07-fast,900.0,5,OK,results\UFRPLS-80veh-a07-fast-e900-rep5-#0.sca
2026-05-03T04:21:08,5,UFRPLS-100veh-a07-fast,900.0,5,FAIL,results\UFRPLS-100veh-a07-fast-e900-rep5-#0.sca
2026-05-03T07:17:56,5,GPSRCS-40veh-fast,900.0,5,FAIL,results\GPSRCS-40veh-fast-e900-rep5-#0.sca
2026-05-03T07:18:24,5,GPSRCS-100veh-fast,900.0,5,FAIL,results\GPSRCS-100veh-fast-e900-rep5-#0.sca
2026-05-03T07:19:58,5,UFRPLS-40veh-a05-fast,900.0,5,OK,results\UFRPLS-40veh-a05-fast-e900-rep5-#0.sca
2026-05-03T07:25:57,5,UFRPLS-100veh-a05-fast,900.0,5,OK,results\UFRPLS-100veh-a05-fast-e900-rep5-#0.sca
2026-05-03T07:27:21,5,UFRPLS-40veh-a03-fast,900.0,5,OK,results\UFRPLS-40veh-a03-fast-e900-rep5-#0.sca
2026-05-03T07:32:50,5,UFRPLS-100veh-a03-fast,900.0,5,OK,results\UFRPLS-100veh-a03-fast-e900-rep5-#0.sca
2026-05-03T07:34:28,5,UFRPLS-40veh-a07-fast,900.0,5,OK,results\UFRPLS-40veh-a07-fast-e900-rep5-#0.sca
2026-05-03T07:40:41,5,UFRPLS-100veh-a07-fast,900.0,5,OK,results\UFRPLS-100veh-a07-fast-e900-rep5-#0.sca
2026-05-03T07:43:44,5,GPSRCS-40veh-fast,900.0,5,OK,results\GPSRCS-40veh-fast-e900-rep5-#0.sca
2026-05-03T07:46:56,5,GPSRCS-100veh-fast,900.0,5,OK,results\GPSRCS-100veh-fast-e900-rep5-#0.sca
2026-05-03T07:52:38,4,GPSRCS-100veh-fast,700.0,4,FAIL,results\GPSRCS-100veh-fast-e700-rep4-#0.sca
2026-05-03T07:53:19,4,UFRPLS-100veh-a05-fast,700.0,4,FAIL,results\UFRPLS-100veh-a05-fast-e700-rep4-#0.sca
2026-05-03T07:54:00,4,UFRPLS-100veh-a03-fast,700.0,4,FAIL,results\UFRPLS-100veh-a03-fast-e700-rep4-#0.sca
2026-05-03T07:54:41,4,UFRPLS-100veh-a07-fast,700.0,4,FAIL,results\UFRPLS-100veh-a07-fast-e700-rep4-#0.sca
2026-05-03T08:09:44,4,GPSRCS-100veh-fast,700.0,4,OK,results\GPSRCS-100veh-fast-e700-rep4-#0.sca
2026-05-03T08:15:54,4,UFRPLS-100veh-a05-fast,700.0,4,OK,results\UFRPLS-100veh-a05-fast-e700-rep4-#0.sca
2026-05-03T08:21:52,4,UFRPLS-100veh-a03-fast,700.0,4,OK,results\UFRPLS-100veh-a03-fast-e700-rep4-#0.sca
2026-05-03T08:28:50,4,UFRPLS-100veh-a07-fast,700.0,4,OK,results\UFRPLS-100veh-a07-fast-e700-rep4-#0.sca
2026-05-03T08:34:09,3,GPSRCS-100veh-fast,300.0,3,OK,results\GPSRCS-100veh-fast-e300-rep3-#0.sca
2026-05-03T08:40:48,3,UFRPLS-100veh-a05-fast,300.0,3,OK,results\UFRPLS-100veh-a05-fast-e300-rep3-#0.sca
2026-05-03T08:46:37,3,UFRPLS-100veh-a03-fast,300.0,3,OK,results\UFRPLS-100veh-a03-fast-e300-rep3-#0.sca
2026-05-03T08:53:09,3,UFRPLS-100veh-a07-fast,300.0,3,OK,results\UFRPLS-100veh-a07-fast-e300-rep3-#0.sca
